CustomerID,Recency,Frequency,Monetary,Churn,Tenure,AvgOrderValue,FrequencyRate,RevenuePerDay
15213.0,318,2,328.35,1,11,13.68125,0.16666666666666666,27.3625
15214.0,1,8,1661.44,0,241,15.104000000000001,0.03305785123966942,6.865454545454545
15215.0,46,3,734.94,0,49,20.998285714285714,0.06,14.6988
15216.0,87,1,96.6,0,0,48.3,1.0,96.6
15218.0,10,11,5756.89,0,308,34.680060240963854,0.03559870550161812,18.630711974110035
15219.0,175,1,305.75,1,0,33.97222222222222,1.0,305.75
15220.0,51,6,1778.96,0,229,15.204786324786324,0.02608695652173913,7.734608695652174
15221.0,365,1,403.25,1,0,80.65,1.0,403.25
15222.0,318,1,585.0,1,0,117.0,1.0,585.0
15223.0,225,2,755.75,1,23,37.7875,0.08333333333333333,31.489583333333332
15224.0,357,2,322.08,1,4,23.005714285714284,0.4,64.416
15225.0,233,1,409.4,1,0,17.8,1.0,409.4
15226.0,310,1,154.41,1,0,19.30125,1.0,154.41
15227.0,36,5,1219.4,0,280,21.024137931034485,0.017793594306049824,4.339501779359431
15228.0,65,4,3386.71,0,228,27.09368,0.017467248908296942,14.789126637554585
15230.0,238,2,429.6,1,1,18.678260869565218,1.0,214.8
15232.0,112,2,612.06,1,27,19.743870967741934,0.07142857142857142,21.85928571428571
15234.0,276,1,197.0,1,0,14.071428571428571,1.0,197.0
15235.0,217,12,2247.51,1,155,15.716853146853149,0.07692307692307693,14.407115384615386
15236.0,298,1,321.05,1,0,21.403333333333332,1.0,321.05
15237.0,1,4,1412.32,0,225,14.265858585858584,0.017699115044247787,6.249203539823008
15238.0,28,3,1071.99,0,154,21.4398,0.01935483870967742,6.916064516129032
15239.0,9,2,780.59,0,68,15.930408163265307,0.028985507246376812,11.312898550724638
15240.0,44,5,1706.57,0,267,21.879102564102563,0.018656716417910446,6.367798507462687
15241.0,66,8,1756.44,0,216,15.967636363636364,0.03686635944700461,8.094193548387096
15243.0,73,1,316.68,0,0,14.394545454545455,1.0,316.68
15244.0,64,2,631.57,0,182,18.57558823529412,0.01092896174863388,3.45120218579235
15245.0,133,3,2515.84,1,127,28.267865168539327,0.0234375,19.655
15246.0,237,2,514.15,1,120,15.58030303030303,0.01652892561983471,4.249173553719008
15247.0,121,1,356.0,1,0,59.333333333333336,1.0,356.0
15249.0,31,13,6688.46,0,224,19.109885714285713,0.057777777777777775,29.726488888888888
15251.0,8,11,10484.99,0,232,94.45936936936937,0.04721030042918455,44.99995708154506
15252.0,35,2,740.78,0,146,16.83590909090909,0.013605442176870748,5.039319727891156
15253.0,15,5,918.2,0,153,17.32452830188679,0.032467532467532464,5.962337662337663
15254.0,126,1,300.36,1,0,16.686666666666667,1.0,300.36
15255.0,66,1,890.85,0,0,18.95425531914894,1.0,890.85
15256.0,148,1,98.45,1,0,16.408333333333335,1.0,98.45
15257.0,282,1,317.15,1,0,45.30714285714286,1.0,317.15
15258.0,168,2,623.16,1,48,18.328235294117647,0.04081632653061224,12.717551020408163
15260.0,99,7,1810.77,1,272,23.516493506493507,0.02564102564102564,6.632857142857143
15261.0,134,1,254.82,1,0,13.41157894736842,1.0,254.82
15262.0,323,1,178.95000000000002,1,0,17.895000000000003,1.0,178.95000000000002
15263.0,106,1,156.51,1,0,13.042499999999999,1.0,156.51
15264.0,63,1,393.74,0,0,17.11913043478261,1.0,393.74
15265.0,150,2,1506.12,1,84,18.36731707317073,0.023529411764705882,17.719058823529412
15266.0,337,1,119.3,1,0,19.883333333333333,1.0,119.3
15267.0,21,5,1717.36,0,160,156.12363636363636,0.031055900621118012,10.666832298136645
15269.0,23,1,408.8,0,0,204.4,1.0,408.8
15270.0,15,7,2379.49,0,294,58.03634146341463,0.023728813559322035,8.066067796610168
15271.0,6,15,2507.07,0,358,9.149890510948905,0.04178272980501393,6.983481894150418
15272.0,56,2,721.94,0,28,11.45936507936508,0.06896551724137931,24.89448275862069
15274.0,3,2,716.57,0,14,15.246170212765959,0.13333333333333333,47.77133333333334
15275.0,37,1,615.14,0,0,15.003414634146342,1.0,615.14
15276.0,65,1,135.31,0,0,2.602115384615385,1.0,135.31
15277.0,46,1,255.9,0,0,21.325,1.0,255.9
15279.0,354,1,290.51,1,0,15.29,1.0,290.51
15280.0,171,1,113.12,1,0,7.07,1.0,113.12
15281.0,58,9,2332.15,0,274,16.778057553956835,0.03272727272727273,8.480545454545455
15286.0,49,1,240.55,0,0,80.18333333333334,1.0,240.55
15287.0,21,2,486.69,0,48,24.3345,0.04081632653061224,9.932448979591836
15288.0,42,5,2306.52,0,322,26.210454545454546,0.015479876160990712,7.140928792569659
15289.0,28,3,939.78,0,220,16.20310344827586,0.013574660633484163,4.252398190045248
15290.0,4,18,7943.22,0,354,38.93735294117647,0.05070422535211268,22.375267605633802
15291.0,25,15,4668.3,0,348,45.32330097087379,0.04297994269340974,13.37621776504298
15292.0,200,1,180.94,1,0,7.2376,1.0,180.94
15296.0,50,6,3672.86,0,275,18.932268041237116,0.021739130434782608,13.307463768115943
15297.0,9,3,641.94,0,53,16.46,0.05555555555555555,11.887777777777778
15298.0,1,12,4799.9,0,364,24.999479166666664,0.03287671232876712,13.150410958904109
15299.0,66,7,4507.01,0,304,643.8585714285715,0.022950819672131147,14.777081967213116
15300.0,63,1,496.44,0,0,17.73,1.0,496.44
15301.0,50,12,5070.35,0,317,20.865637860082305,0.03773584905660377,15.944496855345912
15303.0,289,1,574.02,1,0,18.516774193548386,1.0,574.02
15304.0,60,8,694.4,0,307,30.191304347826087,0.025974025974025976,2.2545454545454544
15306.0,63,3,1174.35,0,83,20.247413793103448,0.03571428571428571,13.980357142857141
15307.0,95,1,205.3,1,0,17.108333333333334,1.0,205.3
15308.0,273,1,310.47,1,0,16.340526315789475,1.0,310.47
15311.0,0,91,60767.9,0,373,25.543463640184953,0.24331550802139038,162.48101604278077
15312.0,74,4,924.85,0,279,19.677659574468084,0.014285714285714285,3.3030357142857145
15313.0,109,1,52.0,1,0,52.0,1.0,52.0
15314.0,198,1,327.96999999999997,1,0,13.665416666666665,1.0,327.96999999999997
15315.0,63,2,570.5,0,51,15.41891891891892,0.038461538461538464,10.971153846153847
15316.0,326,1,165.0,1,0,165.0,1.0,165.0
15318.0,3,1,312.62,0,0,9.473333333333333,1.0,312.62
15319.0,283,1,204.5,1,0,12.78125,1.0,204.5
15320.0,43,1,267.13,0,0,7.420277777777778,1.0,267.13
15321.0,70,3,2748.31,0,220,28.92957894736842,0.013574660633484163,12.43579185520362
15322.0,85,1,679.68,0,0,16.18285714285714,1.0,679.68
15325.0,103,1,162.29,1,0,3.3120408163265305,1.0,162.29
15326.0,333,1,311.71,1,0,10.748620689655171,1.0,311.71
15327.0,52,1,208.75,0,0,20.875,1.0,208.75
15329.0,38,3,1049.7,0,132,18.41578947368421,0.022556390977443608,7.892481203007519
15330.0,31,2,714.9599999999999,0,28,54.99692307692307,0.06896551724137931,24.653793103448272
15332.0,365,4,1661.06,1,3,47.45885714285714,1.0,415.265
15333.0,207,1,1028.56,1,0,64.285,1.0,1028.56
15334.0,156,3,351.67,1,16,3.5522222222222224,0.17647058823529413,20.686470588235295
15335.0,53,1,173.97,0,0,4.8325,1.0,173.97
15339.0,65,2,574.07,0,251,6.675232558139536,0.007936507936507936,2.278055555555556
15341.0,80,1,2020.52,0,0,118.85411764705883,1.0,2020.52
15342.0,129,1,406.09,1,0,16.920416666666664,1.0,406.09
15343.0,86,1,364.5,0,0,17.357142857142858,1.0,364.5
15344.0,0,3,563.94,0,73,21.69,0.04054054054054054,7.620810810810812
15345.0,45,1,393.54,0,0,19.677,1.0,393.54
15346.0,332,1,252.42,1,0,14.848235294117648,1.0,252.42
15347.0,365,1,201.6,1,0,40.32000000000001,1.0,201.6
15348.0,71,1,158.04,0,0,17.56,1.0,158.04
15349.0,157,2,473.81,1,29,6.580694444444444,0.06666666666666667,15.793666666666667
15350.0,372,1,115.65,1,0,23.130000000000003,1.0,115.65
15351.0,11,7,1960.11,0,357,8.711599999999999,0.019553072625698324,5.475167597765362
15353.0,254,2,777.02,1,113,12.333650793650794,0.017543859649122806,6.815964912280702
15355.0,28,2,277.05,0,23,19.789285714285715,0.08333333333333333,11.543750000000001
15356.0,30,10,2766.5,0,336,5.330443159922929,0.02967359050445104,8.20919881305638
15358.0,4,22,8347.2,0,360,15.149183303085302,0.060941828254847646,23.122437673130197
15360.0,39,1,427.93,0,0,32.917692307692306,1.0,427.93
15361.0,361,1,418.92,1,0,59.84571428571429,1.0,418.92
15363.0,372,1,326.0,1,0,20.375,1.0,326.0
15364.0,95,2,913.19,1,158,31.489310344827587,0.012578616352201259,5.743333333333334
15365.0,25,7,2314.32,0,289,20.301052631578948,0.02413793103448276,7.980413793103449
15366.0,74,2,602.51,0,282,13.69340909090909,0.007067137809187279,2.1290106007067138
15367.0,56,4,1877.59,0,218,19.764105263157894,0.0182648401826484,8.573470319634703
15368.0,20,1,446.94000000000005,0,0,111.73500000000001,1.0,446.94000000000005
15370.0,40,7,2386.05,0,291,25.383510638297874,0.023972602739726026,8.17140410958904
15372.0,136,1,2007.4,1,0,74.34814814814816,1.0,2007.4
15373.0,7,12,2415.91,0,363,18.302348484848483,0.03296703296703297,6.6371153846153845
15374.0,128,1,168.0,1,0,56.0,1.0,168.0
15376.0,39,3,1233.36,0,182,10.541538461538462,0.01639344262295082,6.7396721311475405
15379.0,168,7,3703.29,1,189,19.089123711340207,0.03684210526315789,19.491
15380.0,8,5,1690.26,0,356,46.95166666666667,0.014005602240896359,4.734621848739496
15381.0,213,2,596.85,1,54,74.60625,0.03636363636363636,10.851818181818182
15382.0,14,6,5955.71,0,280,19.7208940397351,0.021352313167259787,21.194697508896798
15384.0,169,2,642.41,1,189,15.668536585365853,0.010526315789473684,3.3811052631578944
15385.0,39,1,316.88,0,0,26.406666666666666,1.0,316.88
15386.0,185,1,394.14,1,0,12.714193548387096,1.0,394.14
15388.0,269,1,140.54,1,0,14.053999999999998,1.0,140.54
15389.0,171,1,500.0,1,0,500.0,1.0,500.0
15392.0,4,4,1535.53,0,355,18.280119047619046,0.011235955056179775,4.313286516853933
15393.0,15,2,231.86,0,264,19.32166666666667,0.007547169811320755,0.8749433962264151
15394.0,9,4,2183.54,0,348,25.68870588235294,0.011461318051575931,6.256561604584527
15395.0,325,1,107.45,1,0,15.35,1.0,107.45
15396.0,112,1,288.18,1,0,20.584285714285716,1.0,288.18
15397.0,289,1,94.0,1,0,15.666666666666666,1.0,94.0
15398.0,15,2,1345.53,0,62,18.43191780821918,0.031746031746031744,21.357619047619046
15399.0,0,3,815.77,0,77,16.3154,0.038461538461538464,10.458589743589743
15400.0,91,5,716.2,1,186,59.68333333333334,0.026737967914438502,3.8299465240641712
15402.0,148,2,626.77,1,47,14.923095238095238,0.041666666666666664,13.057708333333332
15405.0,188,1,349.1,1,0,43.6375,1.0,349.1
15406.0,30,2,510.71,0,269,9.636037735849058,0.007407407407407408,1.8915185185185184
15407.0,33,4,1056.44,0,271,6.90483660130719,0.014705882352941176,3.8839705882352944
15408.0,263,1,267.18,1,0,7.858235294117647,1.0,267.18
15410.0,83,8,3450.84,0,177,28.285573770491805,0.0449438202247191,19.38674157303371
15411.0,25,4,1358.88,0,156,13.726060606060607,0.025477707006369428,8.655286624203823
15412.0,170,1,190.53,1,0,19.053,1.0,190.53
15414.0,9,3,774.9,0,232,19.869230769230768,0.012875536480686695,3.3257510729613733
15415.0,312,1,572.8100000000001,1,0,11.933541666666668,1.0,572.8100000000001
15416.0,64,4,3984.32,0,218,20.75166666666667,0.0182648401826484,18.193242009132423
15417.0,84,1,508.8,0,0,18.17142857142857,1.0,508.8
15419.0,24,1,135.86,0,0,16.9825,1.0,135.86
15421.0,58,4,950.36,0,251,17.93132075471698,0.015873015873015872,3.771269841269841
15422.0,322,2,97.7,1,0,16.283333333333335,2.0,97.7
15423.0,37,1,43.5,0,0,21.75,1.0,43.5
15424.0,253,2,383.34,1,0,22.54941176470588,2.0,383.34
15426.0,18,5,1447.39,0,350,4.956815068493151,0.014245014245014245,4.123618233618234
15427.0,32,3,1483.14,0,13,4.84686274509804,0.21428571428571427,105.93857142857144
15428.0,14,1,93.78,0,0,15.63,1.0,93.78
15429.0,26,2,397.35,0,48,4.845731707317073,0.04081632653061224,8.109183673469389
15432.0,22,1,171.19000000000003,0,0,17.119000000000003,1.0,171.19000000000003
15433.0,213,2,533.3,1,53,13.00731707317073,0.037037037037037035,9.875925925925925
15434.0,7,5,1041.48,0,191,18.936,0.026041666666666668,5.424375
15435.0,21,1,149.29,0,0,5.147931034482759,1.0,149.29
15436.0,11,3,1122.53,0,221,3.4119452887537993,0.013513513513513514,5.056441441441441
15437.0,261,1,200.16,1,0,4.4479999999999995,1.0,200.16
15438.0,130,1,156.57999999999998,1,0,6.263199999999999,1.0,156.57999999999998
15440.0,54,3,383.68,0,154,6.188387096774194,0.01935483870967742,2.4753548387096775
15442.0,248,1,594.0,1,0,297.0,1.0,594.0
15443.0,1,7,3236.91,0,318,8.473586387434555,0.0219435736677116,10.14705329153605
15444.0,8,2,1418.26,0,31,6.476073059360731,0.0625,44.320625
15445.0,263,1,113.5,1,0,22.7,1.0,113.5
15447.0,330,1,155.17,1,0,17.24111111111111,1.0,155.17
15448.0,312,1,494.64,1,0,17.665714285714284,1.0,494.64
15449.0,25,3,974.52,0,235,16.242,0.012711864406779662,4.129322033898305
15450.0,29,1,429.84,0,0,14.328,1.0,429.84
15452.0,29,3,538.73,0,234,9.28844827586207,0.01276595744680851,2.2924680851063832
15453.0,1,7,1388.37,0,185,4.854440559440559,0.03763440860215054,7.464354838709677
15454.0,361,1,179.1,1,0,7.164,1.0,179.1
15456.0,282,3,447.22,1,75,7.453666666666667,0.039473684210526314,5.884473684210526
15457.0,261,1,237.07,1,0,4.087413793103448,1.0,237.07
15458.0,24,1,161.64,0,0,23.09142857142857,1.0,161.64
15460.0,353,1,216.76,1,0,3.7372413793103445,1.0,216.76
15462.0,93,3,234.6,1,92,21.327272727272728,0.03225806451612903,2.52258064516129
15463.0,28,1,126.14,0,0,18.02,1.0,126.14
15464.0,337,1,1048.85,1,0,6.680573248407643,1.0,1048.85
15465.0,19,18,7354.62,0,349,75.82082474226804,0.05142857142857143,21.0132
15466.0,84,1,334.53,0,0,5.868947368421052,1.0,334.53
15467.0,8,3,524.88,0,142,10.093846153846155,0.02097902097902098,3.6704895104895106
15468.0,50,2,467.51,0,0,19.479583333333334,2.0,467.51
15469.0,49,2,538.55,0,69,22.43958333333333,0.02857142857142857,7.693571428571428
15471.0,1,1,469.48,0,0,6.097142857142857,1.0,469.48
15472.0,112,1,371.56,1,0,4.888947368421053,1.0,371.56
15473.0,13,7,1771.2,0,46,161.01818181818183,0.14893617021276595,37.685106382978724
15475.0,76,1,454.11,0,0,15.65896551724138,1.0,454.11
15478.0,39,2,1441.42,0,16,31.33521739130435,0.11764705882352941,84.78941176470589
15480.0,115,1,905.5,1,0,20.122222222222224,1.0,905.5
15482.0,15,12,11054.96,0,343,112.80571428571427,0.03488372093023256,32.13651162790698
15483.0,160,4,233.81,1,105,2.656931818181818,0.03773584905660377,2.205754716981132
15484.0,0,4,3594.31,0,77,19.118670212765956,0.05128205128205128,46.080897435897434
15485.0,29,3,2575.0,0,343,29.941860465116278,0.00872093023255814,7.4854651162790695
15488.0,92,1,91.32,1,0,45.660000000000004,1.0,91.32
15489.0,22,3,1134.28,0,188,22.6856,0.015873015873015872,6.001481481481481
15491.0,94,6,3100.09,1,140,20.130454545454548,0.0425531914893617,21.986453900709222
15492.0,27,2,659.4599999999999,0,46,18.841714285714282,0.0425531914893617,14.031063829787232
15493.0,32,5,2001.8,0,238,6.74006734006734,0.02092050209205021,8.375732217573221
15494.0,20,2,1299.23,0,99,10.39384,0.02,12.9923
15497.0,17,2,1262.2,0,302,84.14666666666668,0.006600660066006601,4.1656765676567655
15498.0,2,27,13316.4,0,364,26.00859375,0.07397260273972603,36.48328767123287
15500.0,7,4,1131.56,0,73,16.640588235294118,0.05405405405405406,15.29135135135135
15502.0,15,12,10384.93,0,353,48.75553990610329,0.03389830508474576,29.335960451977403
15503.0,362,1,147.09,1,0,2.1012857142857144,1.0,147.09
15504.0,80,1,52.83,0,0,4.063846153846153,1.0,52.83
15505.0,52,5,3610.96,0,102,37.22639175257732,0.04854368932038835,35.057864077669905
15506.0,22,3,979.26,0,116,5.971097560975609,0.02564102564102564,8.369743589743589
15507.0,171,1,492.36,1,0,10.703478260869565,1.0,492.36
15508.0,188,6,1000.27,1,46,10.8725,0.1276595744680851,21.282340425531913
15510.0,330,1,250.0,1,0,250.0,1.0,250.0
15511.0,11,5,909.23,0,73,5.6826875,0.06756756756756757,12.286891891891893
15512.0,155,2,121.0,1,203,17.285714285714285,0.00980392156862745,0.5931372549019608
15513.0,32,19,14758.22,0,340,47.9162987012987,0.05571847507331378,43.279237536656886
15514.0,11,11,4139.46,0,352,23.255393258426967,0.031161473087818695,11.726515580736544
15516.0,44,3,62.43,0,1,4.162,1.5,31.215
15517.0,232,1,267.03,1,0,9.889999999999999,1.0,267.03
15518.0,63,8,1942.45,0,268,9.076869158878505,0.02973977695167286,7.2210037174721196
15520.0,1,1,343.5,0,0,19.083333333333332,1.0,343.5
15521.0,39,8,3000.2,0,214,16.217297297297296,0.037209302325581395,13.954418604651162
15522.0,32,2,398.84,0,54,6.99719298245614,0.03636363636363636,7.251636363636363
15523.0,83,1,412.0100000000001,0,0,41.20100000000001,1.0,412.0100000000001
15524.0,24,1,440.0,0,0,440.0,1.0,440.0
15525.0,1,3,825.92,0,371,4.64,0.008064516129032258,2.220215053763441
15526.0,32,2,148.44,0,0,37.11,2.0,148.44
15527.0,18,8,2429.78,0,335,14.906625766871167,0.023809523809523808,7.231488095238096
15528.0,253,1,229.33,1,0,8.820384615384615,1.0,229.33
15529.0,22,11,3995.23,0,343,5.945282738095238,0.03197674418604651,11.614040697674419
15530.0,21,4,1502.35,0,225,13.91064814814815,0.017699115044247787,6.647566371681416
15531.0,7,2,2007.44,0,22,8.804561403508773,0.08695652173913043,87.28
15532.0,24,4,1580.93,0,332,6.1755078125,0.012012012012012012,4.7475375375375375
15533.0,18,3,807.57,0,69,9.729759036144578,0.04285714285714286,11.536714285714286
15535.0,172,4,536.4,1,154,7.152,0.025806451612903226,3.4606451612903224
15537.0,162,1,110.92,1,0,4.621666666666667,1.0,110.92
15539.0,6,1,538.46,0,0,13.133170731707319,1.0,538.46
15540.0,10,1,213.3,0,0,14.22,1.0,213.3
15541.0,113,1,85.13000000000001,1,0,2.9355172413793107,1.0,85.13000000000001
15543.0,287,1,127.86,1,0,4.566428571428571,1.0,127.86
15544.0,8,9,3546.71,0,363,13.693861003861004,0.024725274725274724,9.74370879120879
15545.0,53,2,292.71999999999997,0,316,3.613827160493827,0.006309148264984227,0.9234069400630914
15547.0,6,14,4954.84,0,354,7.058176638176638,0.03943661971830986,13.957295774647887
15549.0,76,3,1693.26,0,239,14.724,0.0125,7.05525
15550.0,3,4,575.63,0,297,9.43655737704918,0.013422818791946308,1.9316442953020134
15551.0,36,1,436.06,0,0,15.036551724137931,1.0,436.06
15552.0,216,1,90.12,1,0,5.301176470588236,1.0,90.12
15553.0,59,1,437.23,0,0,7.807678571428572,1.0,437.23
15554.0,277,1,217.2,1,0,15.514285714285714,1.0,217.2
15555.0,11,16,4805.17,0,357,5.345016685205784,0.0446927374301676,13.422262569832402
15556.0,23,1,279.77,0,0,9.024838709677418,1.0,279.77
15557.0,28,1,473.65,0,0,23.6825,1.0,473.65
15561.0,11,4,800.5899999999999,0,203,29.65148148148148,0.0196078431372549,3.924460784313725
15562.0,351,1,134.55,1,0,134.55,1.0,134.55
15563.0,21,4,1400.44,0,336,12.393274336283186,0.011869436201780416,4.155608308605341
15565.0,49,2,173.16000000000005,0,20,21.645000000000003,0.09523809523809523,8.245714285714289
15567.0,18,1,186.01,0,0,26.572857142857142,1.0,186.01
15568.0,2,3,758.29,0,70,14.307358490566036,0.04225352112676056,10.680140845070422
15569.0,103,5,1375.71,1,228,44.377741935483876,0.021834061135371178,6.007467248908297
15570.0,6,12,4165.52,0,362,12.896346749226007,0.03305785123966942,11.475261707988983
15571.0,11,4,650.4300000000001,0,66,11.411052631578949,0.05970149253731343,9.707910447761195
15572.0,4,7,2552.86,0,273,11.873767441860466,0.025547445255474453,9.317007299270074
15573.0,31,2,607.45,0,53,5.840865384615385,0.037037037037037035,11.249074074074075
15574.0,177,4,702.25,1,194,4.180059523809524,0.020512820512820513,3.6012820512820514
15576.0,37,1,940.67,0,0,20.903777777777776,1.0,940.67
15577.0,150,3,258.88,1,154,6.637948717948718,0.01935483870967742,1.6701935483870967
15578.0,161,1,127.1,1,0,9.776923076923076,1.0,127.1
15579.0,68,2,348.6,0,245,6.835294117647059,0.008130081300813009,1.4170731707317075
15581.0,120,13,3679.97,1,245,24.69778523489933,0.052845528455284556,14.959227642276423
15582.0,24,3,682.9100000000001,0,195,15.52068181818182,0.015306122448979591,3.4842346938775512
15584.0,23,4,725.11,0,138,5.895203252032521,0.02877697841726619,5.216618705035971
15585.0,176,1,455.3,1,0,14.687096774193549,1.0,455.3
15587.0,49,4,913.68,0,301,101.52,0.013245033112582781,3.025430463576159
15589.0,255,3,478.53,1,54,16.50103448275862,0.05454545454545454,8.700545454545454
15592.0,46,1,388.58,0,0,16.190833333333334,1.0,388.58
15593.0,70,1,199.8,0,0,39.96,1.0,199.8
15594.0,15,5,1771.78,0,218,17.201747572815535,0.0228310502283105,8.090319634703196
15596.0,100,5,1406.59,1,264,18.267402597402597,0.018867924528301886,5.3078867924528295
15597.0,34,1,324.57,0,0,14.753181818181817,1.0,324.57
15598.0,52,1,240.68,0,0,17.19142857142857,1.0,240.68
15599.0,26,2,761.74,0,177,14.648846153846154,0.011235955056179775,4.279438202247191
15601.0,10,14,6776.56,0,361,16.52819512195122,0.03867403314917127,18.719779005524863
15602.0,7,9,1297.87,0,359,28.214565217391307,0.025,3.605194444444444
15603.0,78,1,48.48,0,0,24.240000000000002,1.0,48.48
15604.0,51,1,216.39,0,0,12.728823529411764,1.0,216.39
15605.0,35,5,1198.23,0,337,17.88402985074627,0.014792899408284023,3.545059171597633
15606.0,60,9,2920.16,0,263,37.92415584415584,0.03409090909090909,11.06121212121212
15607.0,336,1,104.76,1,0,8.05846153846154,1.0,104.76
15608.0,27,4,1093.68,0,92,18.228,0.043010752688172046,11.760000000000002
15609.0,183,1,298.48,1,0,18.655,1.0,298.48
15610.0,51,1,112.46,0,0,18.743333333333336,1.0,112.46
15611.0,9,13,1591.45,0,325,37.01046511627907,0.03987730061349693,4.881748466257669
15612.0,35,2,195.15,0,25,32.525,0.07692307692307693,7.505769230769231
15615.0,9,23,10399.74,0,348,24.585673758865248,0.0659025787965616,29.79868194842407
15618.0,32,4,776.851,0,103,17.263355555555556,0.038461538461538464,7.469721153846153
15619.0,10,1,336.4,0,0,112.13333333333333,1.0,336.4
15620.0,56,3,1553.18,0,301,15.5318,0.009933774834437087,5.142980132450331
15621.0,3,4,1293.03,0,17,80.814375,0.2222222222222222,71.835
15622.0,42,9,3709.56,0,239,20.051675675675675,0.0375,15.4565
15623.0,140,1,301.03,1,0,15.843684210526314,1.0,301.03
15624.0,116,4,588.13,1,139,17.297941176470587,0.02857142857142857,4.200928571428571
15625.0,103,4,1534.26,1,131,23.9728125,0.030303030303030304,11.623181818181818
15626.0,74,2,675.8,0,254,13.791836734693877,0.00784313725490196,2.6501960784313723
15628.0,4,9,2870.24,0,362,18.51767741935484,0.024793388429752067,7.906997245179062
15630.0,44,2,1186.35,0,159,19.772499999999997,0.0125,7.414687499999999
15632.0,15,8,3285.31,0,259,19.67251497005988,0.03076923076923077,12.635807692307692
15634.0,16,1,243.55,0,0,16.236666666666668,1.0,243.55
15636.0,89,2,724.76,0,192,28.9904,0.010362694300518135,3.7552331606217617
15637.0,52,1,223.36,0,0,14.890666666666668,1.0,223.36
15639.0,133,1,425.32,1,0,17.0128,1.0,425.32
15640.0,3,15,12515.66,0,367,25.858801652892563,0.04076086956521739,34.00994565217391
15641.0,104,4,1887.2,1,253,15.858823529411765,0.015748031496062992,7.42992125984252
15643.0,191,3,664.0,1,90,20.12121212121212,0.03296703296703297,7.2967032967032965
15644.0,165,4,813.0,1,94,3.4159663865546217,0.042105263157894736,8.557894736842105
15645.0,18,1,612.01,0,0,11.769423076923077,1.0,612.01
15646.0,157,3,447.64,1,214,12.789714285714288,0.013953488372093023,2.0820465116279068
15648.0,203,2,657.35,1,62,26.294,0.031746031746031744,10.434126984126985
15649.0,335,2,816.0,1,31,408.0,0.0625,25.5
15651.0,36,3,646.3,0,223,20.196875,0.013392857142857142,2.885267857142857
15652.0,90,1,337.74,0,0,16.082857142857144,1.0,337.74
15653.0,92,2,877.44,1,23,146.24,0.08333333333333333,36.56
15654.0,8,2,922.53,0,16,43.93,0.11764705882352941,54.26647058823529
15655.0,242,1,560.6700000000001,1,0,16.49029411764706,1.0,560.6700000000001
15656.0,44,4,748.5,0,238,15.925531914893616,0.016736401673640166,3.1317991631799162
15657.0,22,1,30.0,0,0,30.0,1.0,30.0
15658.0,189,5,1024.1,1,182,21.33541666666667,0.0273224043715847,5.5961748633879775
15659.0,43,1,306.45,0,0,27.85909090909091,1.0,306.45
15660.0,24,9,1600.86,0,340,17.787333333333333,0.026392961876832845,4.694604105571847
15661.0,316,2,309.8,1,21,61.96,0.09090909090909091,14.081818181818182
15663.0,105,1,138.14,1,0,15.348888888888887,1.0,138.14
15664.0,50,1,386.43,0,0,22.731176470588235,1.0,386.43
15665.0,167,2,2242.01,1,74,19.327672413793106,0.02666666666666667,29.89346666666667
15667.0,39,1,301.32,0,0,23.178461538461537,1.0,301.32
15668.0,217,1,76.32000000000001,1,0,76.32000000000001,1.0,76.32000000000001
15669.0,39,4,684.34,0,223,20.737575757575758,0.017857142857142856,3.0550892857142857
15670.0,296,1,173.05,1,0,14.420833333333334,1.0,173.05
15671.0,18,7,2657.13,0,252,34.065769230769234,0.02766798418972332,10.502490118577075
15673.0,87,4,2881.02,0,238,18.587225806451613,0.016736401673640166,12.054476987447698
15674.0,72,5,2446.6,0,181,21.46140350877193,0.027472527472527472,13.442857142857143
15675.0,80,3,323.69,0,198,15.413809523809524,0.01507537688442211,1.6265829145728643
15676.0,18,3,3435.76,0,265,17.00871287128713,0.011278195488721804,12.91639097744361
15677.0,48,1,657.23,0,0,19.916060606060608,1.0,657.23
15678.0,52,1,352.7,0,0,29.391666666666666,1.0,352.7
15679.0,23,4,781.28,0,158,7.102545454545455,0.025157232704402517,4.9137106918238995
15680.0,8,3,1333.68,0,356,17.09846153846154,0.008403361344537815,3.7357983193277313
15681.0,24,5,1426.16,0,255,26.90867924528302,0.01953125,5.5709375
15683.0,116,1,193.75,1,0,19.375,1.0,193.75
15687.0,8,9,2993.1,0,321,18.030722891566263,0.027950310559006212,9.295341614906832
15689.0,119,2,254.1,1,241,28.233333333333334,0.008264462809917356,1.05
15690.0,3,2,239.76,0,96,12.618947368421052,0.020618556701030927,2.4717525773195876
15691.0,251,1,136.8,1,0,68.4,1.0,136.8
15692.0,27,1,191.04,0,0,15.92,1.0,191.04
15694.0,0,14,6479.4,0,372,83.06923076923077,0.03753351206434316,17.371045576407507
15695.0,266,2,409.98,1,0,18.635454545454547,2.0,409.98
15696.0,32,8,2736.46,0,293,16.002690058479534,0.027210884353741496,9.307687074829932
15699.0,17,1,309.65,0,0,17.202777777777776,1.0,309.65
15700.0,171,2,696.68,1,1,8.10093023255814,1.0,348.34
15701.0,1,4,1542.14,0,108,6.506919831223629,0.03669724770642202,14.148073394495414
15703.0,264,1,211.5,1,0,42.3,1.0,211.5
